Incident energy;
Incident energy;
Incident energy;?(E)
3200000.0;0.00253856
3205000.0;0.002575064
3210000.0;0.002611568
3215000.0;0.002648072
3225000.0;0.00272108
3230000.0;0.002757584
3235000.0;0.002794088
3245000.0;0.002867096
3247353.0;0.002884275
3247354.0;0.002884282
3250000.0;0.0029036
3260000.0;0.003099337
3265000.0;0.003197205
3270000.0;0.003295073
3275000.0;0.003392942
3280000.0;0.003490811
3285000.0;0.003588679
3290000.0;0.003686548
3300000.0;0.003882284
3305000.0;0.003980153
3310000.0;0.004078021
3320000.0;0.004273758
3330000.0;0.004469495
3350000.0;0.004860968
3355000.0;0.004958837
3360000.0;0.005056705
3365000.0;0.005154574
3370000.0;0.005252442
3380000.0;0.005448179
3385000.0;0.005546047
3390000.0;0.005643916
3395000.0;0.005741784
3400000.0;0.005839653
3410000.0;0.006035389
3420000.0;0.006231126
3425000.0;0.006328995
3435000.0;0.006524731
3450000.0;0.006818337
3460000.0;0.007014074
3465000.0;0.007111942
3470000.0;0.00720981
3485000.0;0.007503416
3490000.0;0.007601285
3495000.0;0.007699152
3500000.0;0.007797021
3510000.0;0.007761531
3520000.0;0.007726041
3525000.0;0.007708297
3530000.0;0.007690552
3535000.0;0.007672807
3555000.0;0.007601828
3560000.0;0.007584082
3575000.0;0.007530848
3580000.0;0.007513103
3590000.0;0.007477613
3600000.0;0.007442123
3610000.0;0.007406634
3620000.0;0.007371144
3625000.0;0.007353399
3630000.0;0.007335654
3640000.0;0.007300164
3645000.0;0.00728242
3650000.0;0.007264674
3658384.0;0.00723492
3658385.0;0.007234911
3660000.0;0.007220406
3670000.0;0.007130595
3675000.0;0.007085691
3680000.0;0.007040785
3685000.0;0.00699588
3695000.0;0.006906069
3700000.0;0.006861164
3705000.0;0.006816258
3710000.0;0.006771353
3715000.0;0.006726447
3720000.0;0.006681542
3725000.0;0.006636636
3735000.0;0.006546826
3737299.0;0.006526178
3737300.0;0.00652617
3740000.0;0.006501921
3750000.0;0.00641211
3765000.0;0.006367322
3780000.0;0.006322533
3795000.0;0.006277745
3800000.0;0.006262815
3810000.0;0.006232955
3817675.0;0.006210039
3817676.0;0.006210035
3825000.0;0.006188167
3831701.0;0.006168158
3831702.0;0.006168156
3835000.0;0.006158308
3845000.0;0.006128449
3850000.0;0.006113519
3860000.0;0.00608366
3875000.0;0.006038872
3880000.0;0.006023942
3890000.0;0.005994083
3895000.0;0.005979154
3900000.0;0.005964224
3909431.0;0.005936064
3909432.0;0.005936066
3910000.0;0.00593668
3915000.0;0.005942091
3930000.0;0.005958326
3945000.0;0.00597456
3950000.0;0.005979971
3970000.0;0.006001617
3980000.0;0.006012439
3990000.0;0.006023261
3995000.0;0.006028673
4000000.0;0.006034084
4020000.0;0.006264399
4030000.0;0.006379556
4050000.0;0.006609871
4065000.0;0.006782606
4075000.0;0.006897764
4090000.0;0.007070498
4100000.0;0.007185656
4104719.0;0.007239999
4104720.0;0.00724001
4110000.0;0.007300813
4120000.0;0.007415971
4125000.0;0.00747355
4130000.0;0.007531128
4140000.0;0.007646285
4145000.0;0.007703863
4150000.0;0.007761442
4155000.0;0.00781902
4170000.0;0.007991757
4175000.0;0.008049335
4185000.0;0.008164492
4200000.0;0.008337227
4205864.0;0.008404756
4205865.0;0.008404768
4215000.0;0.008509964
4240000.0;0.008797856
4245000.0;0.008855436
4250000.0;0.008913014
4260000.0;0.00921441
4275000.0;0.009666505
4290000.0;0.0101186
4295000.0;0.0102693
4300000.0;0.01041999
4320000.0;0.01102279
4330000.0;0.01132418
4345000.0;0.01177628
4350000.0;0.01192698
4375000.0;0.01268047
4380000.0;0.01283116
4390000.0;0.01313256
4400000.0;0.01343396
4420000.0;0.01403675
4430000.0;0.01433815
4440000.0;0.01463954
4450000.0;0.01494094
4465000.0;0.01539303
4470000.0;0.01554373
4475000.0;0.01569443
4495000.0;0.01629722
4500000.0;0.01644792
4505000.0;0.01647146
4520000.0;0.01654208
4530000.0;0.01658916
4545000.0;0.01665977
4550000.0;0.01668332
4560000.0;0.01673039
4570000.0;0.01677747
4575069.0;0.01680134
4575070.0;0.01680134
4600000.0;0.01691872
4605000.0;0.01694225
4620000.0;0.01701287
4635000.0;0.01708348
4638899.0;0.01710184
4638900.0;0.01710185
4642115.0;0.01711699
4642116.0;0.01711699
4644190.0;0.01712675
4644191.0;0.01712676
4645000.0;0.01713057
4650000.0;0.0171541
4660000.0;0.01720119
4678911.0;0.01729022
4678912.0;0.01729022
4680000.0;0.01729534
4700000.0;0.0173895
4730000.0;0.01753074
4740000.0;0.01757782
4750000.0;0.0176249
4751217.0;0.01763317
4751218.0;0.01763317
4760000.0;0.01769284
4770000.0;0.01776078
4780000.0;0.01782873
4790000.0;0.01789667
4800000.0;0.01796461
4816437.0;0.01807629
4816438.0;0.0180763
4820000.0;0.0181005
4830000.0;0.01816844
4840000.0;0.01823639
4850000.0;0.01830433
4870000.0;0.01844022
4880000.0;0.01850816
4900000.0;0.01864405
4910000.0;0.01871199
4940000.0;0.01891582
4950000.0;0.01898376
4960000.0;0.01905171
4970000.0;0.01911965
4980000.0;0.01918759
4990000.0;0.01925554
4991579.0;0.01926626
5000000.0;0.01932348
5010000.0;0.01970496
5030000.0;0.02046791
5050000.0;0.02123087
5070000.0;0.02199382
5090000.0;0.02275678
5100000.0;0.02313826
5122547.0;0.02399837
5122548.0;0.02399842
5130000.0;0.02432162
5150000.0;0.02518905
5162467.0;0.02572976
5162468.0;0.0257298
5180000.0;0.0264902
5200000.0;0.02735762
5203278.0;0.0274998
5210000.0;0.02779133
5220000.0;0.02822506
5230000.0;0.02865877
5240000.0;0.02909249
5250000.0;0.0295262
5260000.0;0.02995708
5270000.0;0.03038794
5290000.0;0.03124969
5300000.0;0.03168056
5320000.0;0.03254231
5330000.0;0.03297319
5349061.0;0.03379447
5349062.0;0.03379451
5350000.0;0.03383493
5370000.0;0.03469667
5390000.0;0.03555842
5400000.0;0.03598929
5420000.0;0.03685104
5430000.0;0.0372819
5440000.0;0.03771278
5444397.0;0.03790223
5451917.0;0.03822625
5470000.0;0.03907537
5490000.0;0.0400145
5500000.0;0.04048408
5502126.0;0.04056645
5502127.0;0.04056648
5510000.0;0.04087281
5518102.0;0.04118804
5550000.0;0.04217964
5560000.0;0.0424905
5570000.0;0.04280138
5580000.0;0.04311223
5589162.0;0.04339705
5589163.0;0.04339707
5600000.0;0.04353693
5610000.0;0.04366599
5622515.0;0.0438275
5622516.0;0.04382752
5635898.0;0.04400021
5641707.0;0.04407518
5641708.0;0.04407521
5660000.0;0.04431127
5690000.0;0.04469846
5700000.0;0.04482751
5705402.0;0.04489723
5705403.0;0.04489724
5740000.0;0.04534375
5750000.0;0.0454728
5758205.0;0.04552122
5758206.0;0.04552123
5760000.0;0.04553182
5780000.0;0.04564984
5797884.0;0.04575537
5797885.0;0.04575538
5800000.0;0.04576769
5810000.0;0.04582589
5824337.0;0.04590935
5824338.0;0.04590936
5830000.0;0.04594244
5840000.0;0.04600087
5850000.0;0.0460593
5854713.0;0.04608684
5854714.0;0.04608684
5860000.0;0.04611774
5878853.0;0.04622788
5890000.0;0.04629302
5900000.0;0.04635146
5905648.0;0.04638445
5905649.0;0.04638446
5920000.0;0.04646832
5926105.0;0.04650399
5950000.0;0.04667319
5966304.0;0.04678865
5966305.0;0.04678864
5970000.0;0.04681482
6000000.0;0.04702726
6030000.0;0.04729339
6044627.0;0.04742315
6050000.0;0.04747081
6060000.0;0.04755952
6100000.0;0.04791437
6110000.0;0.04800309
6130000.0;0.04818051
6140000.0;0.04826922
6150000.0;0.04835794
6170000.0;0.04853537
6180000.0;0.04862407
6182391.0;0.04864529
6182392.0;0.04864529
6200000.0;0.04880151
6201841.0;0.04881783
6201842.0;0.04881785
6230000.0;0.04908035
6250000.0;0.0492668
6259604.0;0.04935615
6260000.0;0.04935984
6273623.0;0.04948657
6273624.0;0.04948659
6290000.0;0.04963894
6300000.0;0.04973197
6307292.0;0.04979982
6307293.0;0.04979983
6336474.0;0.05007131
6344016.0;0.05014149
6370000.0;0.05038322
6389453.0;0.05056421
6389454.0;0.0505642
6400000.0;0.05066233
6420000.0;0.05084839
6450000.0;0.0511275
6459527.0;0.05121614
6459528.0;0.05121615
6470000.0;0.05130722
6480000.0;0.05139417
6500000.0;0.05156809
6520000.0;0.05176024
6522031.0;0.05177976
6540000.0;0.05195241
6570000.0;0.05224064
6584409.0;0.05237908
6600000.0;0.05252886
6610000.0;0.05262494
6619907.0;0.05272013
6650000.0;0.05300053
6660000.0;0.05309371
6680000.0;0.05328006
6700000.0;0.05346641
6705648.0;0.05351904
6719445.0;0.0536476
6720000.0;0.05365277
6745307.0;0.05388857
6750000.0;0.0539323
6755235.0;0.05398115
6777227.0;0.05418637
6777228.0;0.05418637
6788358.0;0.05429024
6788359.0;0.05429025
6790000.0;0.05430555
6800000.0;0.05439887
6830000.0;0.05467881
6850000.0;0.05486544
6851555.0;0.05487995
6852230.0;0.05488625
6890000.0;0.05523919
6900000.0;0.05533263
6900157.0;0.0553341
6900158.0;0.0553341
6904669.0;0.05537626
6910000.0;0.05546037
6940000.0;0.05593365
6960000.0;0.05624917
6963956.0;0.05631158
6963957.0;0.0563116
6970626.0;0.05641681
6970627.0;0.05641683
6990000.0;0.05672245
7000000.0;0.05688022
7011499.0;0.05698899
7011500.0;0.05698901
7017900.0;0.05704953
7017901.0;0.05704955
7028689.0;0.05715159
7030000.0;0.05716399
7040000.0;0.05725858
7040546.0;0.05726374
7040547.0;0.05726375
7066688.0;0.05751101
7066689.0;0.05751103
7068939.0;0.05753232
7068940.0;0.05753231
7070000.0;0.05754235
7074956.0;0.05758922
7074957.0;0.05758923
7075837.0;0.05759756
7090000.0;0.05784596
7100000.0;0.05802135
7112871.0;0.05824709
7112872.0;0.0582471
7140000.0;0.05872115
7200000.0;0.05976959
7250000.0;0.06064331
7260000.0;0.06081728
7262254.0;0.06085649
7262255.0;0.06085649
7262256.0;0.06085651
7262257.0;0.06085653
7300000.0;0.06152097
7320000.0;0.06187306
7390000.0;0.06310538
7400000.0;0.06328142
7460000.0;0.0643377
7500000.0;0.06504188
7600000.0;0.06678505
7660000.0;0.06783095
7700000.0;0.06852822
7750000.0;0.0693998
7760000.0;0.06958909
7800000.0;0.07034622
7860000.0;0.07148191
7880000.0;0.07186049
7900000.0;0.07223904
7920000.0;0.07261761
7940000.0;0.07299618
7980000.0;0.07375331
8000000.0;0.07413188
8080000.0;0.07461976
8120000.0;0.0748637
8149918.0;0.07504615
8180000.0;0.07522962
8200000.0;0.07535158
8250000.0;0.07565651
8300000.0;0.07601467
8400000.0;0.07673096
8500000.0;0.07744727
8581370.0;0.07810602
8581372.0;0.07810604
8600000.0;0.07825685
8700000.0;0.07906642
8800000.0;0.07987597
8950000.0;0.08109033
9000000.0;0.08149512
9200000.0;0.08340166
9300000.0;0.08435494
9321829.0;0.08456303
9321830.0;0.08456303
9400000.0;0.08530822
9500000.0;0.08626148
9600000.0;0.08722683
9700000.0;0.08819219
9800000.0;0.08915753
9996067.0;0.09105027
1.0E7;0.09108824
1.02E7;0.09045562
1.025E7;0.09029748
1.035E7;0.08998117
1.036143E7;0.08994502
1.036144E7;0.08994499
1.04E7;0.08982302
1.0467E7;0.08961109
1.05E7;0.08950671
1.055E7;0.08936577
1.06E7;0.08922483
1.075346E7;0.08879227
1.075347E7;0.08879225
1.076746E7;0.08875282
1.076747E7;0.08875278
1.078603E7;0.08870047
1.078604E7;0.08870043
1.08E7;0.08866109
1.09E7;0.08837922
1.1E7;0.08809734
1.115E7;0.08755881
1.12E7;0.08737929
1.125E7;0.0871998
1.128865E7;0.08706103
1.128977E7;0.08705701
1.128978E7;0.08705697
1.135E7;0.08684077
1.135711E7;0.08681525
1.135712E7;0.0868152
1.14E7;0.08666126
1.14317E7;0.08654745
1.143171E7;0.08654741
1.15E7;0.08630224
1.16E7;0.08596737
1.176221E7;0.08542418
1.176222E7;0.08542415
1.18E7;0.08529763
1.189674E7;0.08497368
1.189675E7;0.08497364
1.195216E7;0.0847881
1.2E7;0.08462789
1.217644E7;0.0840079
1.22E7;0.08392511
1.220279E7;0.0839153
1.2301E7;0.0835702
1.230101E7;0.08357016
1.24E7;0.08322231
1.25E7;0.08287093
1.26E7;0.08251953
1.26278E7;0.08242184
1.262781E7;0.08242181
1.276349E7;0.08194503
1.27635E7;0.081945
1.28E7;0.08181673
1.296183E7;0.08124808
1.296184E7;0.08124804
1.3E7;0.08111395
1.314214E7;0.07997133
1.32E7;0.07950621
1.326974E7;0.07894559
1.332792E7;0.0784779
1.332793E7;0.07847782
1.34E7;0.07789847
1.340844E7;0.07783062
1.35E7;0.07709461
1.3545E7;0.07673286
1.354634E7;0.07672209
1.354637E7;0.07672185
1.36E7;0.07629074
1.375E7;0.07508494
1.37833E7;0.07481725
1.38E7;0.074683
1.394942E7;0.07348186
1.394943E7;0.07348178
1.4E7;0.07307526
1.412982E7;0.07204883
1.412983E7;0.07204875
1.419531E7;0.07153103
1.419536E7;0.07153064
1.419559E7;0.07152882
1.41956E7;0.07152874
1.42E7;0.07149395
1.425E7;0.07109862
1.44E7;0.06991264
1.44801E7;0.06927932
1.448012E7;0.06927917
1.45E7;0.06912199
1.46E7;0.06833132
1.475E7;0.06714535
1.48E7;0.06675001
1.482227E7;0.06657393
1.482228E7;0.06657386
1.483109E7;0.0665042
1.48311E7;0.06650412
1.5E7;0.0651687
1.52E7;0.06334306
1.525E7;0.06288665
1.534366E7;0.0620317
1.534367E7;0.0620316
1.54E7;0.06151741
1.55E7;0.0606046
1.56E7;0.05969177
1.58E7;0.05786613
1.6E7;0.05604048
1.62E7;0.05424712
1.64E7;0.05245376
1.65E7;0.05155707
1.68E7;0.04886702
1.7E7;0.04707366
1.72E7;0.04574984
1.728214E7;0.04520615
1.72822E7;0.04520575
1.74E7;0.04442601
1.742792E7;0.04424121
1.742795E7;0.04424101
1.75E7;0.04376412
1.76E7;0.0431022
1.778099E7;0.04190421
1.78E7;0.04177838
1.8E7;0.04045456
1.82E7;0.03915173
1.84E7;0.0378489
1.85E7;0.03719749
1.86E7;0.03654608
1.88E7;0.03524325
1.88945E7;0.03462766
1.9E7;0.03394041
1.92E7;0.03264012
1.94E7;0.03133983
1.95E7;0.03068969
1.958989E7;0.03010527
1.96E7;0.03003953
2.0E7;0.02743895
2.000001E7;0.0
2.094519E7;0.0
2.1E7;0.0
2.132819E7;0.0
2.15394E7;0.0
2.2E7;0.0
2.290823E7;0.0
2.3E7;0.0
2.334974E7;0.0
2.4E7;0.0
2.5E7;0.0
2.533726E7;0.0
2.549204E7;0.0
2.551631E7;0.0
2.6E7;0.0
2.7E7;0.0
2.731358E7;0.0
2.8E7;0.0
2.855315E7;0.0
2.9E7;0.0
2.916759E7;0.0
3.0E7;0.0
3.004138E7;0.0
3.1E7;0.0
3.2E7;0.0
3.204447E7;0.0
3.215038E7;0.0
3.3E7;0.0
3.312168E7;0.0
3.339856E7;0.0
3.346589E7;0.0
3.377337E7;0.0
3.4E7;0.0
3.48175E7;0.0
3.483026E7;0.0
3.5E7;0.0
3.576432E7;0.0
3.6E7;0.0
3.604368E7;0.0
3.673033E7;0.0
3.689454E7;0.0
3.7E7;0.0
3.8E7;0.0
3.9E7;0.0
4.0E7;0.0
4.089553E7;0.0
4.1E7;0.0
4.164223E7;0.0
4.2E7;0.0
4.290234E7;0.0
4.3E7;0.0
4.385176E7;0.0
4.4E7;0.0
4.467129E7;0.0
4.5E7;0.0
4.6E7;0.0
4.605402E7;0.0
4.623452E7;0.0
4.680996E7;0.0
4.7E7;0.0
4.767835E7;0.0
4.8E7;0.0
4.801893E7;0.0
4.853762E7;0.0
4.877694E7;0.0
4.9E7;0.0
4.968331E7;0.0
4.971526E7;0.0
5.0E7;0.0
5.1E7;0.0
5.2E7;0.0
5.256962E7;0.0
5.3E7;0.0
5.4E7;0.0
5.5E7;0.0
5.538373E7;0.0
5.6E7;0.0
5.7E7;0.0
5.752862E7;0.0
5.8E7;0.0
5.812854E7;0.0
5.9E7;0.0
5.906986E7;0.0
6.0E7;0.0
6.031721E7;0.0
6.1E7;0.0
6.2E7;0.0
6.3E7;0.0
6.343206E7;0.0
6.4E7;0.0
6.5E7;0.0
6.6E7;0.0
6.7E7;0.0
6.8E7;0.0
6.814261E7;0.0
6.849242E7;0.0
6.9E7;0.0
7.0E7;0.0
7.1E7;0.0
7.2E7;0.0
7.3E7;0.0
7.392779E7;0.0
7.4E7;0.0
7.5E7;0.0
7.6E7;0.0
7.7E7;0.0
7.8E7;0.0
7.9E7;0.0
8.0E7;0.0
8.1E7;0.0
8.2E7;0.0
8.3E7;0.0
8.4E7;0.0
8.5E7;0.0
8.6E7;0.0
8.7E7;0.0
8.8E7;0.0
8.9E7;0.0
9.0E7;0.0
9.1E7;0.0
9.2E7;0.0
9.3E7;0.0
9.4E7;0.0
9.5E7;0.0
9.6E7;0.0
9.7E7;0.0
9.8E7;0.0
9.9E7;0.0
1.0E8;0.0
1.02E8;0.0
1.04E8;0.0
1.06E8;0.0
1.08E8;0.0
1.1E8;0.0
1.12E8;0.0
1.14E8;0.0
1.16E8;0.0
1.18E8;0.0
1.2E8;0.0
1.22E8;0.0
1.24E8;0.0
1.26E8;0.0
1.28E8;0.0
1.3E8;0.0
1.32E8;0.0
1.34E8;0.0
1.36E8;0.0
1.38E8;0.0
1.4E8;0.0
1.42E8;0.0
1.44E8;0.0
1.46E8;0.0
1.48E8;0.0
1.5E8;0.0
