Incident energy;
Incident energy;
Incident energy;?(E)
10607.36;3.36708E-11
10708.59;3.40256E-11
10809.81;3.43803E-11
10874.23;3.46061E-11
10906.44;3.4719E-11
10938.65;3.48319E-11
10970.86;3.49448E-11
10986.97;3.50012E-11
11003.07;3.50577E-11
11019.18;3.51141E-11
11035.28;3.51705E-11
11051.38;3.5227E-11
11059.43;3.52552E-11
11067.48;3.52834E-11
11076.69;3.53157E-11
11085.89;3.53479E-11
11091.65;3.53681E-11
11097.4;3.53882E-11
11103.15;3.54084E-11
11108.9;3.54286E-11
11114.65;3.54487E-11
11117.53;3.54588E-11
11120.4;3.54689E-11
11123.28;3.5479E-11
11126.15;3.5489E-11
11129.03;3.54991E-11
11131.9;3.55092E-11
11134.78;3.55193E-11
11137.65;3.55293E-11
11140.53;3.55394E-11
11143.4;3.55495E-11
11146.28;3.55596E-11
11147.72;3.55646E-11
11149.15;3.55696E-11
11150.59;3.55747E-11
11152.03;3.55797E-11
11153.47;3.55848E-11
11154.9;3.55898E-11
11156.41;3.55951E-11
11157.92;3.56004E-11
11159.43;3.56056E-11
11160.19;3.56083E-11
11160.94;3.56109E-11
11161.7;3.56136E-11
11162.45;3.56162E-11
11163.21;3.56189E-11
11163.96;3.56215E-11
11164.72;3.56242E-11
11165.47;3.56268E-11
11166.23;3.56295E-11
11166.98;3.56321E-11
11167.77;3.56349E-11
11168.17;3.56363E-11
11168.56;3.56376E-11
11168.96;3.5639E-11
11169.35;3.56404E-11
11169.75;3.56418E-11
11170.14;3.56432E-11
11170.54;3.56446E-11
11170.93;3.5646E-11
11171.33;3.56474E-11
11171.72;3.56487E-11
11172.12;3.56501E-11
11172.51;3.56515E-11
11172.91;3.56529E-11
11173.3;3.56543E-11
11173.74;3.56558E-11
11174.17;3.56573E-11
11175.03;3.56603E-11
11176.75;3.56663E-11
11177.57;3.56692E-11
11178.38;3.56721E-11
11179.19;3.56749E-11
11180.0;3.56777E-11
11180.82;3.56806E-11
11181.64;3.56835E-11
11182.46;3.56864E-11
11183.28;3.56892E-11
11185.04;3.56954E-11
11185.92;3.56985E-11
11186.36;3.57E-11
11186.79;3.57015E-11
11187.2;3.5703E-11
11187.6;3.57044E-11
11188.01;3.57058E-11
11188.41;3.57072E-11
11188.82;3.57086E-11
11189.22;3.571E-11
11189.62;3.57115E-11
11190.02;3.57129E-11
11190.43;3.57143E-11
11190.83;3.57157E-11
11191.23;3.57171E-11
11191.63;3.57185E-11
11192.04;3.57199E-11
11192.44;3.57213E-11
11193.24;3.57241E-11
11194.01;3.57268E-11
11194.78;3.57295E-11
11195.55;3.57322E-11
11196.32;3.57349E-11
11197.09;3.57376E-11
11197.86;3.57403E-11
11198.63;3.5743E-11
11199.39;3.57457E-11
11200.16;3.57484E-11
11200.93;3.57511E-11
11202.46;3.57565E-11
11204.0;3.57618E-11
11205.53;3.57672E-11
11207.0;3.57724E-11
11208.46;3.57775E-11
11209.93;3.57826E-11
11211.39;3.57877E-11
11212.86;3.57929E-11
11214.32;3.5798E-11
11217.24;3.58083E-11
11220.17;3.58185E-11
11223.1;3.58288E-11
11226.03;3.58391E-11
11228.95;3.58493E-11
11231.88;3.58596E-11
11234.81;3.58698E-11
11237.74;3.58801E-11
11240.67;3.58904E-11
11243.6;3.59006E-11
11246.53;3.59109E-11
11252.38;3.59314E-11
11258.24;3.59519E-11
11264.09;3.59724E-11
11269.95;3.5993E-11
11275.8;3.60135E-11
11286.35;3.60505E-11
11296.89;3.60874E-11
11307.43;3.61243E-11
11317.97;3.61613E-11
11328.51;3.61982E-11
11339.05;3.62352E-11
11349.59;3.62721E-11
11360.13;3.6309E-11
11381.22;3.63829E-11
11402.3;3.64568E-11
11444.46;3.66046E-11
11492.48;3.67729E-11
11540.5;3.69412E-11
11636.54;3.72778E-11
11732.58;3.76144E-11
11828.61;3.79509E-11
11924.65;3.82875E-11
12020.69;3.86241E-11
12212.76;3.92972E-11
12404.84;3.99704E-11
12596.91;4.06436E-11
12981.05;4.19899E-11
13224.66;4.28436E-11
13346.46;4.32705E-11
13468.26;4.36974E-11
13505.74;4.38287E-11
13524.48;4.38944E-11
13533.85;4.39272E-11
13543.22;4.39601E-11
13549.37;4.39816E-11
13552.45;4.39924E-11
13555.52;4.40032E-11
13558.6;4.4014E-11
13560.14;4.40194E-11
13561.67;4.40247E-11
13563.21;4.40301E-11
13563.98;4.40328E-11
13564.75;4.40355E-11
13565.52;4.40382E-11
13566.29;4.40409E-11
13566.68;4.40423E-11
13567.06;4.40436E-11
13567.44;4.4045E-11
13567.82;4.40463E-11
13568.25;4.40478E-11
13568.67;4.40493E-11
13569.09;4.40508E-11
13569.3;4.40515E-11
13569.51;4.40522E-11
13569.72;4.4053E-11
13569.93;4.40537E-11
13570.14;4.40544E-11
13570.35;4.40552E-11
13570.56;4.40559E-11
13570.77;4.40566E-11
13570.98;4.40574E-11
13571.19;4.40581E-11
13571.4;4.40588E-11
13571.61;4.40596E-11
13571.82;4.40603E-11
13572.03;4.40611E-11
13572.24;4.40618E-11
13572.45;4.40625E-11
13572.66;4.40633E-11
13572.87;4.4064E-11
13573.29;4.40655E-11
13573.71;4.40669E-11
13574.13;4.40684E-11
13574.55;4.40699E-11
13574.94;4.40713E-11
13575.32;4.40726E-11
13575.71;4.4074E-11
13576.09;4.40753E-11
13576.86;4.4078E-11
13577.63;4.40807E-11
13578.43;4.40835E-11
13579.23;4.40863E-11
13579.64;4.40877E-11
13580.04;4.40891E-11
13580.59;4.40911E-11
13581.0;4.40925E-11
13581.08;4.40928E-11
13581.25;4.40934E-11
13581.41;4.40939E-11
13581.94;4.40958E-11
13582.37;4.40973E-11
13582.79;4.40988E-11
13583.64;4.41017E-11
13584.49;4.41047E-11
13585.29;4.41075E-11
13586.08;4.41103E-11
13586.48;4.41117E-11
13586.88;4.41131E-11
13587.28;4.41145E-11
13587.67;4.41159E-11
13588.12;4.41174E-11
13588.57;4.4119E-11
13588.8;4.41198E-11
13589.02;4.41206E-11
13589.25;4.41214E-11
13589.47;4.41222E-11
13589.7;4.4123E-11
13589.92;4.41238E-11
13590.15;4.41246E-11
13590.37;4.41253E-11
13590.6;4.41261E-11
13590.82;4.41269E-11
13591.05;4.41277E-11
13591.27;4.41285E-11
13591.5;4.41293E-11
13591.72;4.41301E-11
13591.95;4.41309E-11
13592.17;4.41316E-11
13592.4;4.41324E-11
13592.62;4.41332E-11
13592.85;4.4134E-11
13593.07;4.41348E-11
13593.52;4.41364E-11
13593.97;4.41379E-11
13594.42;4.41395E-11
13594.87;4.41411E-11
13595.51;4.41433E-11
13596.15;4.41456E-11
13596.79;4.41478E-11
13597.42;4.415E-11
13598.69;4.41545E-11
13599.96;4.41589E-11
13601.24;4.41634E-11
13602.51;4.41679E-11
13605.05;4.41768E-11
13607.6;4.41857E-11
13610.14;4.41946E-11
13615.23;4.42125E-11
13619.21;4.42264E-11
13623.18;4.42403E-11
13631.13;4.42682E-11
13647.03;4.43239E-11
13662.93;4.43796E-11
13678.82;4.44353E-11
13742.4;4.46582E-11
13805.99;4.4881E-11
13869.57;4.51038E-11
13996.74;4.55495E-11
14123.91;4.59952E-11
14183.26;4.62032E-11
14242.61;4.64112E-11
14272.29;4.65152E-11
14287.13;4.65673E-11
14301.96;4.66192E-11
14316.8;4.66712E-11
14331.63;4.67232E-11
14346.47;4.67752E-11
14353.89;4.68012E-11
14361.3;4.68272E-11
14366.39;4.6845E-11
14371.48;4.68629E-11
14376.57;4.68807E-11
14381.65;4.68985E-11
14385.89;4.69134E-11
14390.13;4.69282E-11
14394.37;4.69431E-11
14398.61;4.6958E-11
14402.85;4.69728E-11
14404.97;4.69802E-11
14407.09;4.69877E-11
14409.21;4.69951E-11
14411.33;4.70025E-11
14413.45;4.701E-11
