Incident energy;
Incident energy;
Incident energy;?(E)
3213990.0;2.49198E-10
3215230.0;2.50351E-10
3216470.0;2.51505E-10
3217700.0;2.52648E-10
3218120.0;2.53039E-10
3218530.0;2.5342E-10
3218940.0;2.53802E-10
3219770.0;2.54574E-10
3220180.0;2.54955E-10
3220600.0;2.55346E-10
3221010.0;2.55727E-10
3222250.0;2.5688E-10
3222660.0;2.57262E-10
3223080.0;2.57652E-10
3223910.0;2.58424E-10
3224730.0;2.59187E-10
3226390.0;2.60731E-10
3227220.0;2.61503E-10
3227640.0;2.61893E-10
3228470.0;2.62665E-10
3228510.0;2.62703E-10
3228880.0;2.63047E-10
3229710.0;2.63819E-10
3230130.0;2.64209E-10
3230960.0;2.64981E-10
3232200.0;2.66135E-10
3233450.0;2.67297E-10
3235530.0;2.69232E-10
3235950.0;2.69622E-10
3236230.0;2.69883E-10
3236780.0;2.70394E-10
3238030.0;2.71557E-10
3239280.0;2.7272E-10
3240120.0;2.73501E-10
3240530.0;2.73882E-10
3241370.0;2.74664E-10
3241790.0;2.75054E-10
3243040.0;2.76217E-10
3243460.0;2.76607E-10
3244290.0;2.77379E-10
3245960.0;2.78933E-10
3247220.0;2.80104E-10
3248060.0;2.80886E-10
3248480.0;2.81276E-10
3249730.0;2.82439E-10
3250150.0;2.8283E-10
3250990.0;2.83611E-10
3251410.0;2.84001E-10
3251830.0;2.84392E-10
3252250.0;2.84783E-10
3253510.0;2.85955E-10
3253930.0;2.86345E-10
3254770.0;2.87127E-10
3255610.0;2.87908E-10
3257290.0;2.8947E-10
3258550.0;2.90642E-10
3259580.0;2.916E-10
3260240.0;2.92214E-10
3261080.0;2.92995E-10
3263180.0;2.94949E-10
3263610.0;2.95348E-10
3264030.0;2.95739E-10
3265290.0;2.96911E-10
3265720.0;2.97311E-10
3266140.0;2.97702E-10
3266560.0;2.98092E-10
3266980.0;2.98483E-10
3267830.0;2.99273E-10
3268250.0;2.99664E-10
3268670.0;3.00055E-10
3269940.0;3.01236E-10
3271210.0;3.02417E-10
3272060.0;3.03208E-10
3272910.0;3.03998E-10
3274180.0;3.05179E-10
3275020.0;3.05961E-10
3275280.0;3.06202E-10
3275870.0;3.06751E-10
3276300.0;3.07151E-10
3276720.0;3.07542E-10
3277140.0;3.07932E-10
3277570.0;3.08332E-10
3278420.0;3.09123E-10
3278840.0;3.09514E-10
3280120.0;3.10704E-10
3280540.0;3.11095E-10
3280970.0;3.11495E-10
3281390.0;3.11885E-10
3281820.0;3.12285E-10
3282240.0;3.12676E-10
3282670.0;3.13076E-10
3283520.0;3.13866E-10
3284800.0;3.15057E-10
3285220.0;3.15447E-10
3285650.0;3.15847E-10
3286080.0;3.16247E-10
3289490.0;3.19419E-10
3289910.0;3.1981E-10
3290770.0;3.20609E-10
3291100.0;3.20916E-10
3291190.0;3.21E-10
3291620.0;3.214E-10
3292050.0;3.218E-10
3292900.0;3.2259E-10
3293330.0;3.2299E-10
3295470.0;3.24981E-10
3296750.0;3.26171E-10
3297180.0;3.26571E-10
3298470.0;3.27771E-10
3298900.0;3.28171E-10
3299330.0;3.28571E-10
3300610.0;3.29761E-10
3303190.0;3.32161E-10
3304050.0;3.32961E-10
3304910.0;3.33761E-10
3305770.0;3.34561E-10
3306630.0;3.3536E-10
3306703.0;3.35428E-10
3307030.0;3.35749E-10
3307060.0;3.35778E-10
3307490.0;3.36199E-10
3310500.0;3.39148E-10
3311360.0;3.3999E-10
3312260.0;3.40872E-10
3312261.0;3.40873E-10
3313090.0;3.41788E-10
3313520.0;3.42263E-10
3314810.0;3.43687E-10
3315040.0;3.43941E-10
3315680.0;3.44647E-10
3317410.0;3.46557E-10
3317840.0;3.47032E-10
3319140.0;3.48467E-10
3319570.0;3.48942E-10
3320000.0;3.49417E-10
3321300.0;3.50852E-10
3321730.0;3.51326E-10
3322170.0;3.51812E-10
3323900.0;3.53722E-10
3324330.0;3.54197E-10
3325200.0;3.55157E-10
3325630.0;3.55632E-10
3326070.0;3.56118E-10
3327370.0;3.57553E-10
3328240.0;3.58513E-10
3329110.0;3.59474E-10
3329540.0;3.59948E-10
3329980.0;3.60434E-10
3331150.0;3.61726E-10
3333020.0;3.6379E-10
3333460.0;3.64276E-10
3333890.0;3.64751E-10
