Incident energy;
Incident energy;
Incident energy;?(E)
38.04063;1.161177
38.15524;1.349413
38.21254;1.461988
38.26984;1.589884
38.32715;1.736066
38.38445;1.904152
38.44175;2.09879
38.49905;2.325922
38.56113;2.617789
38.62321;2.970568
38.68529;3.403397
38.74737;3.943825
38.77841;4.266422
38.80945;4.632671
38.84049;5.051241
38.87153;5.533239
38.90257;6.093194
38.93361;6.750624
38.96465;7.532567
38.99568;8.477454
39.0315;9.847669
39.04941;10.68448
39.06731;11.65363
39.08522;12.78901
39.10313;14.1327
39.12104;15.73981
39.13894;17.67988
39.15685;20.04506
39.17476;22.94732
39.19267;26.52626
39.21057;30.94834
39.22848;36.4189
39.24639;43.16712
39.2643;51.45192
39.2822;61.54607
39.29653;71.12692
39.31085;82.18896
39.32518;94.87986
39.3395;109.2942
39.35383;125.5351
39.36815;143.6227
39.38248;163.5752
39.3968;185.2972
39.42068;225.0829
39.44455;268.2993
39.46843;313.2877
39.4923;357.7831
39.51857;403.0892
39.54483;441.0201
39.57226;469.1813
39.59968;482.8169
39.61;483.8437
39.62033;482.5775
39.63909;474.4978
39.65785;459.3458
39.67661;437.8689
39.69536;411.1057
39.71555;377.7599
39.73574;341.3207
39.77612;265.5838
39.81466;197.9671
39.83393;167.9871
39.8532;141.1654
39.87247;117.6694
39.89174;97.47788
39.91101;80.42428
39.93028;66.24133
39.94772;55.60812
39.96516;46.79938
39.9826;39.5563
40.00003;33.63651
40.01747;28.80937
40.0349;24.88278
40.05234;21.68203
40.06977;19.06783
40.08721;16.91921
40.10465;15.14217
40.12209;13.66024
40.13952;12.41366
40.15696;11.3537
40.17439;10.44474
40.19183;9.657146
40.20926;8.969647
40.23129;8.216805
40.25331;7.569713
40.27534;7.008271
40.29736;6.518399
40.34141;5.710602
40.38545;5.084077
40.4295;4.598164
40.47355;4.22301
40.5176;3.932028
40.56164;3.698556
40.65775;3.262129
40.89968;2.003076
40.95141;1.778145
41.00313;1.591974
41.05486;1.440597
41.10658;1.317039
41.15831;1.214269
41.21003;1.126837
41.31348;0.9838588
41.41693;0.8702256
41.52038;0.7771808
41.62383;0.6996245
41.72728;0.6342149
41.84162;0.573114
41.95596;0.521209
42.0703;0.4765952
42.18464;0.4380403
42.29898;0.4045943
42.41332;0.3754497
42.64199;0.3275449
42.87067;0.2904062
43.09935;0.2614471
43.32803;0.2389371
43.5567;0.2217361
43.73094;0.2117475
43.90517;0.2042689
44.0794;0.1992666
44.25363;0.1968526
44.41698;0.197203
44.58032;0.2005471
44.74366;0.2076323
44.907;0.2196412
45.07035;0.2388511
45.15202;0.2523962
45.23369;0.2695733
45.31536;0.2915174
45.39703;0.3199109
45.4787;0.3573785
45.51954;0.3807731
45.56037;0.4082622
45.6121;0.4506972
45.66382;0.5046757
45.71555;0.5754443
